PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0BVTL,5qk1/2pr3p/1p3ppb/pP1Np3/2PnP3/1P4BP/Q4PP1/3R2K1 w - - 2 31,d5c7 d4f3 g2f3 d7d1,1716,75,92,601,crushing discoveredAttack kingsideAttack master middlegame short,https://lichess.org/yJ8XygpJ#61,
0BVYd,8/5B2/8/2kP2P1/2Pn4/5p1p/5K2/8 w - - 0 55,g5g6 h3h2 g6g7 h2h1q g7g8q h1h2,1755,76,84,68,advancedPawn crushing endgame long master promotion,https://lichess.org/jt5YZqAQ#109,
0BY2g,4b1k1/6n1/2pq1rpQ/1p1pN2p/pP1P1PP1/P1NB4/2P4P/6K1 b - - 1 28,g7f5 g4f5 g6f5 h6g5,1756,75,88,100,crushing kingsideAttack middlegame short,https://lichess.org/vI5Gl4Di/black#56,
0BY3a,2R5/8/5k1P/3p4/1n1P4/8/2p3PK/2r5 b - - 0 42,c1d1 h6h7 d1h1 h2h1 c2c1r c8c1,1781,75,84,242,advancedPawn crushing endgame long,https://lichess.org/aSm7TMzi/black#84,
0BYYw,2kr4/ppp2p2/4p1r1/2q3P1/2Pn1PP1/1PQRB3/P7/1K6 b - - 0 29,d4e2 d3d8 c8d8 c3h8 d8d7 e3c5,1700,78,88,156,attraction crushing long middlegame queensideAttack,https://lichess.org/fxD3Vj4m/black#58,
0BYfa,1r1r2k1/p4ppp/2p2b2/2p5/2P3b1/1PN3P1/P2BPP1P/R2R2K1 w - - 3 19,f2f3 d8d2 d1d2 f6c3 a1d1 c3d2,1779,75,95,8873,advantage attraction capturingDefender fork long middlegame,https://lichess.org/NrmFslCG#37,Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit
0BZW9,4brk1/1p4p1/p1pp3p/4p3/2P2qP1/1P1P2RP/1P2RP1K/3Q4 w - - 5 30,e2e3 f4f2 h2h1 c6c5,1783,74,92,3026,crushing defensiveMove endgame short,https://lichess.org/OWo5cg9U#59,
0BaII,r1b2rk1/1pq2ppp/2pbpn2/p3N3/3P1B2/P1NQ4/1PP2PPP/2KR3R w - - 4 15,d3g3 f6h5 g3f3 h5f4 f3f4 f7f6,1774,73,95,10363,advantage long middlegame,https://lichess.org/FzAjt1Wz#29,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation
0BbQS,r4rk1/pppq2pp/2np4/3Npn2/5P1N/1P1P4/1PP3PP/R2Q1RK1 w - - 0 15,f4e5 f5h4 f1f8 a8f8,1766,74,92,3143,crushing hangingPiece middlegame short,https://lichess.org/cD7PCrG4#29,Four_Knights_Game Four_Knights_Game_Italian_Variation
0Bc8V,6k1/pp4pn/2pp3p/8/1P6/1r5q/4Q3/2RK1R2 b - - 1 30,b3b4 e2e8 h7f8 f1f8 g8h7 f8h8,1784,76,96,10054,endgame long mate mateIn3,https://lichess.org/1sYzwP4a/black#60,
0BcBk,r3k3/2q2pp1/3ppb2/p5P1/1p1nPP2/3Q4/PPP5/1NK4R b q - 0 20,a8c8 h1h8 e8d7 h8c8 c7c8 g5f6,1721,74,94,3575,advantage long middlegame,https://lichess.org/B97cued7/black#40,
0Bceu,8/1R4Bp/1p1bkp1P/8/5PP1/Pr4K1/8/8 w - - 1 45,g3h4 d6f4 g7f6 e6f6 g4g5 f4g5,1711,75,77,172,advantage endgame long master,https://lichess.org/QR5rqSIe#89,
0BcyA,r4rk1/p4p1p/1pRPqp2/4n3/8/5B1P/P4PP1/3QR1K1 w - - 1 22,d6d7 e5f3 d1f3 e6e1,1782,76,94,11704,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/qZVMXAL8#43,
0Bd2g,5r1k/6p1/p6p/1p1N4/5b2/P2Q3P/1q3PP1/5RK1 b - - 1 43,f4b8 d5e7 b2f6 e7g6 h8g8 g6f8,1727,75,85,192,advantage endgame fork long quietMove,https://lichess.org/fSIhLl6W/black#86,
0BdON,8/7p/4k1p1/5p2/5PP1/3K1N1P/5n2/8 w - - 1 43,d3e2 f2h3 f3d4 e6d5 e2e3 f5g4,1758,151,71,7,crushing endgame knightEndgame long,https://lichess.org/Xi7jM6e5#85,
0BdyF,6k1/p5p1/2p5/2P1q3/1P5p/P4QpP/8/5K2 b - - 1 39,e5f6 f3f6 g7f6 b4b5 c6b5 c5c6,1717,81,69,60,crushing endgame long queenEndgame,https://lichess.org/axeRnnLC/black#78,
0Be2N,1k6/1p3pp1/2bp4/Q2qnP1p/8/6R1/6PP/6BK b - - 1 39,e5g4 a5d8,1748,341,18,5,endgame master mate mateIn1 oneMove,https://lichess.org/LCij0KzO/black#78,
0Bf0P,2r3k1/pp5p/4R1p1/6B1/8/5P2/Pb4PP/7K w - - 0 22,e6e7 b2f6 e7b7 f6g5,1718,78,86,40,advantage endgame master short,https://lichess.org/FfwUvqLo#43,
0BfYI,4r3/R3npk1/p1p1P1p1/2P4p/8/r5P1/6BP/3R3K b - - 0 33,f7e6 g2c6 e8c8 a7e7,1703,76,94,15292,advantage endgame pin short,https://lichess.org/UpbrATus/black#66,
0Bg3r,3r1rk1/pbq1bppp/1p1p1n2/4p3/2PP1B2/2N2B1P/PP3PP1/R2Q1RK1 w - - 0 15,d4e5 d6e5 f4e5 c7e5,1709,79,84,54,advantage middlegame short,https://lichess.org/g5erYRhB#29,English_Defense English_Defense_Other_variations
0BgMd,8/k1p5/1p1p4/8/8/p7/4qPQ1/2KR4 w - - 0 38,d1d2 e2e1 c1c2 a3a2,1774,101,74,16,advancedPawn crushing endgame master short,https://lichess.org/zgiOvkb9#75,
0Bi0B,5k1r/p3b3/2rp4/3q3p/3PR3/4Q2P/PP1B1PP1/5K2 b - - 1 28,c6c7 e3f3 d5f7 e4f4 e7g5 f4f7,1797,75,84,66,advantage long middlegame pin,https://lichess.org/CLH28unX/black#56,
0BiV3,4b3/q4pk1/3p2p1/2p1p3/1nB1P2P/1Q1PP1P1/r7/5RK1 b - - 0 29,b4c2 b3a2 a7a2 c4a2,1706,74,94,7899,advantage middlegame short,https://lichess.org/ln2erjYE/black#58,
0BieQ,1r2r1k1/Q1p2p2/pp1p2p1/3Pn2p/1q2P2P/4R1P1/P1R2PK1/5B2 w - - 0 33,c2c7 b8a8 a7b7 e8b8 b7c6 e5c6,1730,75,77,103,clearance crushing long master middlegame trappedPiece,https://lichess.org/lFsoLJPp#65,
0Bixm,8/8/6p1/4kp1p/7P/4K1P1/5P2/8 b - - 3 52,e5d5 e3f4 d5e6 f4g5 e6f7 g5h6,1730,75,100,124,crushing endgame long pawnEndgame,https://lichess.org/jOo7lvDC/black#104,
0BjgN,6k1/1p3p1p/4p1p1/1RPrP3/P7/7P/6P1/6K1 b - - 0 31,d5e5 c5c6 e5b5 a4b5,1762,76,96,7515,crushing endgame rookEndgame short,https://lichess.org/rFZMncW9/black#62,
0Bk9P,2n3k1/5pp1/4b2p/1pQp4/1P4P1/5r1q/2B5/3KR3 b - - 1 37,h3g4 c5c8 e6c8 e1e8,1721,80,100,64,mate mateIn2 middlegame sacrifice short,https://lichess.org/eVFyanBZ/black#74,
0Bl71,r5k1/5pp1/5b1p/2B5/1P3P2/P4P2/7r/R2R1K2 w - - 2 31,c5d4 f6d4 d1d4 h2h1 f1g2 h1a1,1768,76,95,9910,crushing endgame exposedKing long skewer,https://lichess.org/sCppQXDt#61,
0Bm7B,r1b2rk1/pppp1ppp/8/4PR2/1PN5/2P2Q2/P4P1q/4RK2 b - - 0 21,d7d6 f5h5 h2h5 f3h5,1777,73,94,11823,advantage middlegame short trappedPiece,https://lichess.org/4H9YHls7/black#42,
0BmU0,4Q3/8/6K1/7p/7P/1k6/8/5q2 b - - 2 57,f1f3 e8f7 f3f7 g6f7 b3c4 f7g6 c4c5 g6h5,1761,76,93,1738,crushing endgame queenEndgame veryLong,https://lichess.org/Kk4AH4UL/black#114,
0BnwR,6k1/3q1pP1/p3n2p/bp2pB2/2rP2QP/5PPK/P7/1R6 b - - 0 32,c4d4 f5h7 g8h7 g7g8q,1752,78,75,57,advancedPawn attraction master masterVsMaster mate mateIn2 middlegame promotion short,https://lichess.org/4bd3JNiA/black#64,
0BoDL,r2q1b1r/3pnkpp/p2P2n1/1p6/8/5Q2/PP3PPP/R1BR2K1 b - - 0 15,f7g8 f3b3 e7d5 b3d5,1709,75,91,1004,mate mateIn2 middlegame short,https://lichess.org/VApnBcvo/black#30,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Accepted
0Boe4,7k/1p4p1/1p1p3p/1Q1N4/4Pp2/5q1P/rPPKR1r1/4R3 w - - 2 31,d5e7 f3e3 d2d1 a2a1,1730,74,93,2724,mate mateIn2 middlegame pin short,https://lichess.org/pqFVEihy#61,
0BpLv,Q7/p7/5pk1/3p3p/3P4/2K1P3/PP4q1/8 b - - 1 38,g6f5 a8c8 f5e4 c8e6 e4f3 e6d5,1743,82,88,63,crushing deflection endgame long queenEndgame,https://lichess.org/PgOOc8Z4/black#76,
0BrNK,1rbq1rk1/4bppp/p2p1n2/1ppB2B1/4P3/2NQ4/PPP2PPP/R3R1K1 w - - 2 13,e4e5 f6d5 g5e7 d5e7,1716,76,94,1679,advantage middlegame short,https://lichess.org/A8gEVbUL#25,Italian_Game Italian_Game_Scotch_Gambit
0BrRR,4r1k1/1b3pp1/1p3q1p/pP1P1Pn1/P1P3P1/3B2Q1/7K/5R1R w - - 2 43,f1e1 f6b2 e1e2 e8e2 d3e2 b2e2,1752,74,96,803,crushing exposedKing long middlegame,https://lichess.org/5EW4p9tk#85,
0BseN,r4rk1/4R1pp/p5N1/q7/3p2Q1/8/PP3P1P/6K1 b - - 0 29,h7g6 g4g6 a5e5 e7e5,1709,76,95,14532,crushing endgame short,https://lichess.org/YzI1MzMa/black#58,
0Btga,5rk1/5p2/1q4pQ/p2R3p/1p6/1P6/2b3PP/5R1K b - - 0 30,c2b3 d5h5 g6h5 h6b6,1769,74,95,13874,advantage endgame master short,https://lichess.org/nVNxnE8k/black#60,
0BvuL,1k1r4/2p4p/p1Q3p1/1p6/4P3/1b1K1B1P/1qP2PP1/1R5R w - - 1 28,d3e3 b2d4 e3e2 b3c4 c6c4 d4c4,1799,74,96,5495,crushing long middlegame,https://lichess.org/3Fbx4EMu#55,
0BxoK,R1br2k1/3Npp2/1pp3p1/4Q3/1q1P4/7P/6B1/6K1 w - - 2 32,g2c6 b4b1 g1h2 b1c2 c6g2 d8d7,1773,77,87,52,advantage deflection exposedKing fork long master middlegame,https://lichess.org/4CbV4ual#63,
0ByrF,b7/7p/p7/2k2B2/1p2p3/1P1n2N1/4K1PP/8 w - - 2 32,f5e4 a8e4 g3e4 c5d4,1706,75,86,267,advantage endgame short,https://lichess.org/DxClyaaW#63,
0Bzst,8/5RP1/3kp3/p2p4/5Pr1/4PK2/8/8 b - - 3 39,g4g6 f4f5 e6f5 f7f6 g6f6 g7g8q,1727,94,29,54,advancedPawn crushing deflection endgame long promotion rookEndgame,https://lichess.org/9vysgx68/black#78,
0C0nC,2r3k1/p4pp1/1p2p2p/3pPP1P/2r5/3R2Q1/2q3P1/5RK1 b - - 0 29,c4c3 f5f6 g7g5 h5g6,1712,77,84,268,crushing enPassant endgame short,https://lichess.org/2hrTruVo/black#58,
0C1Ap,R7/8/8/P6p/5p1k/5p1P/r4P2/6K1 w - - 2 48,a8f8 h4h3 f8b8 a2a1 b8b1 a1b1,1704,75,86,267,endgame long mate mateIn3 rookEndgame,https://lichess.org/dwuBDpe9#95,
0C1Yf,8/8/3kP1p1/p2P1p1p/P1PK1P1b/8/8/8 b - - 1 45,h4g3 c4c5 d6e7 d4e5 g3f4 e5f4,1716,74,97,2958,bishopEndgame crushing endgame long,https://lichess.org/twiNafE5/black#90,
0C2tt,5rkq/pp3p1p/2pprRpP/6P1/3QP3/2NP4/PP6/2K5 b - - 0 26,e6f6 g5f6 f8d8 e4e5,1772,76,91,3446,crushing endgame short,https://lichess.org/wPtz3GCe/black#52,
0C3Du,r1br4/ppq1k2B/n5Q1/4bp2/5P2/6P1/PPP4P/R1B2R1K b - - 0 20,c7d6 f4e5 d6g6 h7g6,1757,81,84,32,crushing middlegame short,https://lichess.org/9HcIlNxQ/black#40,
0C3JE,rn1q1rk1/1p4bp/3p4/pN1Pp3/4P3/5B1b/PP3P1P/2RQNRK1 w - - 1 18,f3g4 d8g5,1777,78,88,172,advantage middlegame oneMove pin,https://lichess.org/vK2FkLYg#35,Kings_Indian_Defense Kings_Indian_Defense_Zinnowitz_Variation
0C3LO,4r1k1/3b2p1/2p1np1p/q1Pp4/Pp4P1/1P1Q1P2/5BBP/4R1K1 b - - 0 31,e6c5 e1e8 d7e8 d3e3,1780,79,86,58,crushing middlegame short,https://lichess.org/QEcRyavd/black#62,
0C4SF,2rr2k1/p4ppp/2Q2p2/8/2B5/2q1B2P/P3KPP1/R6R w - - 2 18,a1c1 c3b2 e2f3 c8c6,1785,75,90,1854,crushing middlegame short,https://lichess.org/87zWavMl#35,Caro-Kann_Defense Caro-Kann_Defense_Tartakower_Variation
0C6gF,rnb2r1k/ppp2pp1/8/q3P1B1/4BK2/3Q1N2/1PP1Pb1P/3R3R w - - 0 18,f3d4 f7f6 e5f6 g7f6,1797,76,88,653,advantage master middlegame short,https://lichess.org/BnefzLoi#35,Van_Geet_Opening Van_Geet_Opening_Tubingen_Gambit
0C7VQ,8/8/3k4/1p2p1p1/1P2PpB1/3KnP1P/8/8 w - - 8 40,d3e2 e3c2 e2d2 c2b4,1718,75,86,1251,crushing endgame short,https://lichess.org/zZ1DGW9F#79,
0C8yb,r1b1k1nr/p2pppbp/2p3p1/8/1q2P3/2N1B3/PPPQ1PPP/R3KB1R w KQkq - 4 9,f1e2 b4b2 a1b1 b2c3,1752,74,97,1347,crushing middlegame short,https://lichess.org/SHelGu9V#17,Sicilian_Defense Sicilian_Defense_Accelerated_Dragon
0C9xR,4r3/r7/1p3pqk/p2RpQ1p/4P1p1/P1P2N2/1P3bPP/3R3K w - - 0 36,f3d2 g6f5 e4f5 e5e4,1743,75,86,987,crushing defensiveMove middlegame short,https://lichess.org/gfCSNhUc#71,
0CAUK,r3r1k1/pp3ppb/5Q1p/3Bn3/3q4/P2p2RP/1P1P2P1/R1B4K b - - 2 22,g7g6 d5f7 e5f7 f6d4,1748,75,99,419,advantage fork middlegame short,https://lichess.org/3G4yI5Bs/black#44,
0CB1k,8/8/8/6B1/4p1P1/pkP4P/4K3/8 w - - 0 48,g5f6 b3c4 e2e3 a3a2 h3h4 a2a1q,1782,74,97,1083,advancedPawn bishopEndgame crushing endgame long master promotion,https://lichess.org/NPicUohm#95,
0CD09,r5k1/1p3pp1/pq5p/8/1P1n2Q1/P2pB2P/2bN1PP1/2R3K1 b - - 3 24,d4e2 g4e2 d3e2 e3b6,1722,75,92,756,advantage middlegame short,https://lichess.org/R32Lnp9l/black#48,
0CD9G,r5k1/4b1p1/2qppr2/1pp1n2p/4PNn1/1P4PB/PBQ2PKP/R4R2 w - - 2 21,f4h5 f6f2 f1f2 g4e3 g2h1 e3c2,1714,74,93,739,advantage fork long middlegame sacrifice,https://lichess.org/WMnQrg96#41,
0CDKw,4rrk1/5p2/p5p1/1pq1nRN1/2p1P2p/5R1P/PPP1Q1P1/7K b - - 1 29,e5f3 f5c5 f3g5 c5g5,1743,74,90,1870,advantage hangingPiece middlegame short,https://lichess.org/8Cnf6whF/black#58,
0CGLV,4r1k1/pp3p1p/1qpb1p2/3p4/3Pr3/1PPQ3P/P2N2P1/R4R1K b - - 2 19,e4f4 d3g3 g8f8 f1f4 b6c7 a1f1,1743,75,66,551,clearance crushing defensiveMove long middlegame,https://lichess.org/PHvt8ylq/black#38,French_Defense French_Defense_Knight_Variation
0CGjp,3rk2r/1p2bppp/p3bn2/2n1p1B1/8/2N4Q/PPP2PPP/2K2B1R w k - 0 13,h3e3 f6g4 g5e7 g4e3,1768,91,80,37,advantage middlegame short,https://lichess.org/AiDSXH9M#25,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
0CGoR,8/pp3Qqk/2p4p/4p3/8/P2P1P2/1PP5/1K6 w - - 2 36,f7c4 g7g1 b1a2 g1g8,1783,74,89,2218,crushing endgame queenEndgame short,https://lichess.org/O8ZbGJbY#71,
0CI4l,r2q4/1p2pBrk/pn1p3p/2pPbR2/P1P1P3/2N4P/1P1Q2P1/5RK1 b - - 8 24,b6c4 d2h6 h7h6 f5h5,1705,75,92,665,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/x9ZxLai9/black#48,
0CKgM,r2qr1k1/pb1pbppp/2p5/1p6/3QP1n1/1BPP4/PP3PPP/RNB2RK1 w - - 1 13,f2f3 c6c5 f3g4 c5d4,1707,75,88,873,advantage opening short trappedPiece,https://lichess.org/cRTmLlXh#25,Ruy_Lopez Ruy_Lopez_Bird_Variation
0CKtM,4r1k1/6p1/1p2bqP1/p2pQP1p/3P3P/8/PPP5/2K1R3 b - - 0 27,e6d7 e5e8 d7e8 e1e8 f6f8 e8f8,1714,74,95,121,crushing endgame long,https://lichess.org/x0HOC6NB/black#54,
0CL34,8/5ppp/2k5/2P1p3/2Kp2P1/5P2/7P/8 b - - 0 35,g7g6 g4g5,1735,283,100,7,defensiveMove endgame equality oneMove pawnEndgame,https://lichess.org/I06VMi1r/black#70,
0CMu1,6k1/1p1r1p1p/p3pQp1/2p1R3/P2q4/1P1P3P/2P2PP1/6K1 w - - 5 31,h3h4 d7d5 e5e6 f7e6,1795,74,90,1181,crushing endgame short,https://lichess.org/FQdlfiMV#61,
0CNTM,3r4/3Pbk1p/NP3pp1/R3p3/8/8/5PPP/6K1 w - - 3 40,b6b7 d8d7 g2g4 d7b7,1789,276,100,8,endgame equality short,https://lichess.org/6MwgYlsK#79,
0COOC,1r3rk1/pbQnqpbp/1p1p2p1/5P2/3Pn3/1N1B1N2/PP4PP/R1B2RK1 w - - 1 15,f5g6 f8c8 c7b7 b8b7,1716,74,95,7014,advantage master middlegame short trappedPiece,https://lichess.org/woaBfBQR#29,Horwitz_Defense Horwitz_Defense_Other_variations
0COVG,r1bq1rk1/ppp3pp/2n1p3/1Q1pPpN1/3P4/2bB4/P1P2PPP/1RB2RK1 b - - 3 13,c6d4 b5c5 d4e2 d3e2,1784,75,95,2783,advantage middlegame short,https://lichess.org/HCmi1zZJ/black#26,Alekhine_Defense Alekhine_Defense_Mokele_Mbembe
0COtI,2k5/2b2rp1/p1p3pp/P7/R2PP1P1/3P3n/5K2/B4B2 w - - 0 40,f2g2 f7f2 g2h3 f2h2,1783,75,97,3463,endgame mate mateIn2 sacrifice short,https://lichess.org/gEVOTKDR#79,
0COuY,r1b2qk1/pp4p1/7p/3pnp2/3Np2Q/P1P5/1PP2PPP/2KR3R w - - 4 18,h4g3 f5f4 g3h4 g7g5 h4h5 c8g4 h5g4 e5g4,1778,77,100,97,advantage fork middlegame trappedPiece veryLong,https://lichess.org/pUf0YYOT#35,Petrovs_Defense Petrovs_Defense_Three_Knights_Game
0CP24,r4rk1/pp3p2/4p2p/1q2N1p1/1b1P1n2/5Q2/PPB2PPP/R4RK1 w - - 0 19,g2g3 f4e2 g1h1 e2d4,1748,89,81,29,advantage middlegame short,https://lichess.org/nuQj7tBF#37,French_Defense French_Defense_Tarrasch_Variation
0CPi7,r1bq1r2/pp3pkp/1n3Np1/6B1/3bp2P/3B1Q2/PPP2PP1/R3K2R w KQ - 0 16,d3e4 d4f6 g5f6 d8f6,1770,75,93,1858,advantage middlegame short,https://lichess.org/cHyIh9Wz#31,Scandinavian_Defense Scandinavian_Defense_Modern_Variation
0CR44,r2q4/4b1kp/6p1/2ppPr2/3P4/2P2N2/P4RQP/R5K1 w - - 0 27,f3d2 f5g5 d2f3 g5g2,1759,87,82,32,crushing middlegame pin short,https://lichess.org/pwWPLozZ#53,
0CRlU,5k2/p7/4b3/4p3/4Br2/2N1b3/PPP3RK/8 w - - 11 40,e4d5 f4h4 h2g3 h4h3,1740,91,86,59,endgame master mate mateIn2 short,https://lichess.org/Cb542fef#79,
0CRsT,2k4r/pp3pp1/2p1pnp1/7r/2PP3q/4BQ2/PP4B1/R3R1K1 w - - 0 22,e3f2 h4h2 g1f1 h5f5,1767,75,75,85,crushing middlegame short,https://lichess.org/tyxuvM1Q#43,
0CS5U,r2qk1r1/p1pn1pBp/2Q1p3/2b5/5P2/1P6/P1PN2PP/R3K2R w KQq - 1 14,g7f6 d8f6 c6a8 e8e7 a8g8 f6a1 e1e2 a1h1,1770,75,95,6782,crushing exposedKing middlegame sacrifice skewer veryLong,https://lichess.org/v6g0gkSK#27,Bird_Opening Bird_Opening_Dutch_Variation
0CSpP,1r4k1/2q1ppb1/n2p1np1/p1pP4/b1P1PNP1/PrBQ1P2/1P5R/2K2B1R b - - 7 22,f6d7 h2h8 g7h8 h1h8,1727,75,97,9388,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/WLXPn8bU/black#44,
0CTXS,r1b2rk1/1p2bpp1/pn1p1q1p/2pP4/P7/2NB1N2/1PP1QPPP/R4RK1 b - - 0 13,c8g4 e2e4 g4f5 e4f5 f6f5 d3f5,1707,75,87,665,crushing long master middlegame,https://lichess.org/xFAGiLY6/black#26,Trompowsky_Attack Trompowsky_Attack_Other_variations
0CTlV,2r5/p1q2p1k/1p3Ppp/2p5/4rP1Q/P7/1B4PP/3R1RK1 w - - 2 26,b2e5 c7e5,1702,374,-50,8,equality middlegame oneMove,https://lichess.org/ANKLkFCd#51,
0CVL1,8/8/3P4/5k2/2R5/2P2bpP/7r/4RK2 w - - 3 59,e1e3 h2h1,1741,76,91,378,endgame master mate mateIn1 oneMove,https://lichess.org/6uozzFpA#117,
0CY4B,1r3r1k/1p1b2pp/pq6/3Pp1Q1/3nN3/1B1P1R1P/PPP4K/R7 w - - 7 26,f3g3 d4f3 g3f3 f8f3,1733,75,75,78,crushing fork middlegame short,https://lichess.org/0Ppz7491#51,
0CYEp,5rk1/pp3ppp/4p3/2q1n3/4P3/1B1r4/PP2QP1P/2R2RK1 b - - 4 18,e5f3 e2f3 c5c1 f3d3,1715,78,77,126,advantage middlegame short,https://lichess.org/FaT4uigt/black#36,Sicilian_Defense Sicilian_Defense_Old_Sicilian
0CYzf,8/2p4p/8/p3pkPP/2P3R1/5PK1/2r5/8 b - - 0 45,a5a4 g5g6 h7g6 h5g6 c2d2 g6g7,1725,75,96,1332,advancedPawn crushing endgame long rookEndgame,https://lichess.org/w6Zm2sNc/black#90,
0CZV8,r7/8/PN3R2/4p1pp/1p3b2/4kP1P/1PK5/8 b - - 2 42,a8a6 b6d5 e3f3 f6a6,1789,76,92,2637,advantage discoveredAttack endgame master short,https://lichess.org/nZn0MJBa/black#84,
0CZjr,r1k3nr/pbppbQqp/1p6/3PP3/8/2N1B3/PPP3PP/R4RK1 b - - 2 16,g7e5 f7e8 e7d8 e8e5,1784,75,93,1317,crushing middlegame short,https://lichess.org/hrbuuOvT/black#32,Kings_Gambit_Accepted Kings_Gambit_Accepted_Rosentreter_Gambit
0CZvx,2R5/pp3p1k/7p/1b1P1Pp1/5rB1/P3qN2/6QP/7K w - - 8 32,f3g5 h6g5 g2h3 e3h3,1703,92,82,26,advantage hangingPiece middlegame short,https://lichess.org/1jHMoOtE#63,
0CZyH,4B3/8/5kp1/4p3/4PpKP/3n1P2/8/8 w - - 2 51,h4h5 d3f2 g4h4 g6g5,1728,76,92,1586,endgame mate mateIn2 short,https://lichess.org/QgwygygM#101,
0CcaN,8/8/1p4R1/1Pp5/2P2k2/4p2P/1K1bB3/4r3 w - - 7 64,g6g2 e1e2 g2e2 f4f3,1766,75,82,300,crushing endgame sacrifice short,https://lichess.org/r3h3koNK#127,
0Cesw,1r4k1/pb2q3/1ppNp1p1/2Pn4/3P3P/1P2b1Q1/PB4PK/5R2 b - - 0 25,b8f8 g3g6 g8h8 f1f8 e7f8 d6f7 f8f7 g6f7,1753,75,96,1015,crushing deflection exposedKing kingsideAttack middlegame veryLong,https://lichess.org/YWv8K12w/black#50,
0CgEM,r5k1/pb2q2p/1p2p1pQ/4r3/3p1R1N/1P1P3R/P5PP/6K1 b - - 1 24,e5h5 h4g6 h5h6 g6e7,1747,75,95,3809,advantage kingsideAttack master middlegame short,https://lichess.org/qG4712Fn/black#48,
0CgrO,1Rn1r1k1/2qb1r1p/5b1B/p2Pp1p1/2B1P1P1/2P2PN1/3Q2K1/R7 w - - 1 37,d2a2 c7b8 d5d6 c8d6,1741,74,86,112,advantage hangingPiece master middlegame short,https://lichess.org/nbvKpWPF#73,
0Cm16,r4rk1/p3qpp1/7p/1pp5/1nQ5/1P2P1PN/P2P3P/1RB2K1R w - - 0 21,c4b5 e7e4 h3f2 e4b1,1733,74,91,2295,advantage fork middlegame pin short,https://lichess.org/9oyPOL4g#41,
0CorL,8/8/5kp1/P1p1n3/4P3/Q2p4/P1r3PK/8 w - - 0 38,a5a6 d3d2 a3h3 d2d1q,1731,75,85,323,advancedPawn crushing endgame promotion short,https://lichess.org/P9VSiure#75,
0Cord,3q1k2/1p3p2/2pN1p1P/2P5/1p4R1/8/4rPP1/1K5R b - - 0 32,d8a5 g4g8 f8e7 g8e8 e7d7 e8e2,1761,76,96,1991,crushing endgame long skewer,https://lichess.org/tWu7ny1l/black#64,
0CqCi,2b3k1/r5rp/PRn1pp1Q/n1Np2P1/3P1q2/2PB1N2/5P1P/1R4K1 w - - 1 31,g1g2 f4g4 g2f1 g4f3,1798,246,100,13,deflection equality middlegame short,https://lichess.org/YHluQW9L#61,
0CqYN,5b2/6kp/4qpp1/1Q1p1n2/3P4/1PP4P/3N1PP1/4BK2 w - - 1 40,c3c4 f5d4 c4d5 e6e1 f1e1 d4b5,1786,76,90,63,advantage endgame long,https://lichess.org/E0lO7Fzg#79,
0Cr2J,1r4k1/pB2Bpb1/3p2pp/2p1p2n/P3P1Q1/3q3N/5PPP/5RK1 w - - 2 22,b7d5 b8b1 g4e2 d3e2,1711,75,71,641,crushing middlegame short,https://lichess.org/36EK2uXY#43,
0CrUZ,r1bq1rk1/2p2ppp/p1n5/1p1p4/3Pn3/PBP2N2/5PPP/R1BQR1K1 b - - 0 13,e4c3 d1c2 c6a5 c2c3 a5b3 c3b3,1796,75,88,1464,advantage long opening,https://lichess.org/svl0iNnR/black#26,Ruy_Lopez Ruy_Lopez_Morphy_Defense
0Crkb,6rk/2pb1r1p/p1n1pq2/7Q/3PB3/2P2R1P/P4PP1/5RK1 b - - 11 23,f6g5 h5g5 g8g5 f3f7,1744,75,94,1322,crushing middlegame short,https://lichess.org/G8FSExqn/black#46,
0Cskz,2r1kr2/2qb1pQ1/p2bp1nB/1p1p4/1P1N3P/P1P4R/4BPP1/2R1K3 w - - 1 22,e2h5 d6e5 g7h7 f8h8 h5g6 h8h7,1733,75,86,160,advantage long master middlegame trappedPiece,https://lichess.org/b9FqYemw#43,
0Ct5F,8/8/4P2k/3K2p1/5b2/8/8/8 b - - 0 59,h6g6 d5c6 g6f6 c6d7 g5g4 e6e7 g4g3 e7e8q,1708,77,76,127,advancedPawn bishopEndgame crushing endgame promotion veryLong,https://lichess.org/wWV8kbwd/black#118,
0CtyM,r3r1k1/pp3bbp/n1pp2p1/4p3/2PP4/Pq1BBN1P/1P1Q1PP1/2R2RK1 w - - 0 18,d2c3 b3c3 b2c3 e5e4 f3g5 e4d3,1755,75,91,928,advantage fork long middlegame,https://lichess.org/o0kx3cIa#35,Dutch_Defense Dutch_Defense_Queens_Knight_Variation
0CuZ9,8/p4rpk/2Rp4/1P1Qpq2/P7/6r1/4RP2/2B3K1 w - - 0 31,f2g3 f5f1 g1h2 f1e2 d5g2 f7f2 g2f2 e2f2,1760,76,92,69,advantage endgame exposedKing fork pin veryLong,https://lichess.org/ZzE9GV0V#61,
